num_rooms,num_floors,num_bathrooms,size,age,crime_rate,garden_size,median_income,price,loan_prob
5,2,5,3600,59,0.8176135423960552,762,157696,507163.9322880197,0.8303592417479423
15,2,2,5700,6,0.039429342590341476,220,110406,938214.8532870483,0.743488502195912
17,2,4,6900,37,0.36819552130455035,403,193216,1108681.0223934771,0.8956556955303903
1,2,2,1500,25,0.468330147376664,518,156702,396602.34926311666,0.828557949554338
13,3,4,6000,58,0.1372450233081025,2570,111588,789589.7748834594,0.7456224432604361
10,1,4,4500,3,0.1888957569107187,424,51899,685573.5212154464,0.6359647351418123
3,1,5,2700,31,0.9133090146517626,0,118986,429405.4549267412,0.7592373959849322
3,3,4,3000,68,0.023000276892252702,1524,46367,188338.99861553873,0.625750335787331
13,2,3,5400,54,0.6484289080179246,0,113219,655195.8554599104,0.7486221282810194
2,3,6,3300,58,0.02565479924703662,1243,159169,494499.7260037648,0.8330682606479756
7,1,8,4800,53,0.8554319693798832,2558,91859,615180.8401531007,0.7093665712754228
1,2,4,2100,8,0.2804229034814748,2964,219762,760041.8854825926,0.9444641027285805
12,3,6,6300,61,0.8781248981560156,2577,147303,881525.37550922,0.8112571450150284
6,3,2,3300,1,0.9802615318470789,1204,241947,939112.6923407647,0.95
10,2,2,4200,69,0.8116339705413055,2987,102517,491585.83014729345,0.7289424352729538
11,3,6,6000,66,0.516692274997325,1111,130722,742190.5386250133,0.7807809888928838
2,1,7,3000,58,0.8608905878495097,619,197871,510007.54706075246,0.9041946187452535
2,1,4,2100,48,0.274122547123719,288,249406,539081.3872643814,0.95
9,3,3,4500,1,0.7847749398813959,594,182717,959330.125300593,0.8763862005795947
18,1,5,7200,12,0.10364266250613619,2708,210506,1377733.7866874693,0.9274504940770005
2,3,8,3900,20,0.15867986333596773,1247,172591,788798.6006833201,0.8577633159606021
3,2,5,3000,58,0.6493551499554984,1967,71444,298651.2242502225,0.6718439574709387
4,2,3,2700,63,0.7663317550697933,184,246110,529908.3412246511,0.95
4,3,6,3900,40,0.3550475630892336,2673,229662,844738.7621845538,0.95
20,2,3,7500,58,0.4564629546296973,1423,72030,869467.6852268515,0.6729212077791115
8,1,8,5100,68,0.29094876642232415,534,124915,587395.2561678884,0.7701075883101907
14,1,6,6300,62,0.7891327577460333,1526,151459,853752.3362112698,0.8188945503348033
20,2,8,9000,9,0.24593873858621096,2422,227134,1650698.306307069,0.95
19,3,2,7200,58,0.3848235453660911,1064,119461,914917.8822731696,0.7600912923569542
5,3,8,4800,47,0.6018140719802968,268,241403,876836.9296400985,0.95
19,1,3,6900,20,0.9156987561724111,2635,171344,1214159.506219138,0.855470432496609
10,2,7,5700,50,0.9663727518827192,343,186089,868636.1362405864,0.8825470652995645
17,1,3,6300,23,0.7035763690550642,2086,125477,1014016.1181547247,0.771172921382925
2,3,2,2100,80,0.9603643513791453,479,73073,28714.178243104267,0.6748211477441142
15,2,4,6300,76,0.4591752354724026,2233,26482,556658.1238226381,0.589198620698194
10,3,5,5400,6,0.62162145492978,2074,165890,1062891.8927253513,0.8454576474578931
5,3,8,4800,62,0.6990674635107712,2178,162933,701710.6626824462,0.8399819114002827
19,1,5,7500,43,0.8720536943878284,1512,232710,1266419.731528061,0.95
19,2,4,7500,37,0.09561125250937519,2567,184361,1235253.943737453,0.8793821369438269
10,2,8,6000,10,0.7200580607936268,615,30217,805283.7096960319,0.5961110401501858
16,1,6,6900,21,0.4497381507426339,2187,42418,940197.3092462869,0.6185266801311073
7,1,2,3000,13,0.6933287948649509,2685,52165,506413.35602567525,0.6364455042048579
12,3,7,6600,35,0.49445450815840963,1622,235264,1199715.727459208,0.95
10,3,2,4500,23,0.04557074628735913,2274,100075,738142.1462685632,0.7244894037210999
11,2,2,4500,12,0.6049228438232486,2071,164635,913375.3857808837,0.8431467881588306
1,1,6,2400,74,0.26757314387708286,2099,56224,116080.13428061458,0.643861027570751
14,3,5,6600,77,0.9631349717704193,816,66622,625908.325141148,0.6629675261596403
6,2,5,3900,29,0.0913560118829867,265,150631,670755.2199405851,0.8173981146926146
3,1,8,3600,49,0.8594291113086188,2363,224283,738158.854443457,0.95
6,3,4,3900,73,0.27242824156569123,992,39391,249179.85879217155,0.6129256112547457
10,3,2,4500,77,0.8127385762452067,2926,191735,667186.3071187739,0.8929038147017531
2,3,5,3000,64,0.4224699159312163,2474,88292,318691.6504203439,0.7028035919822203
14,2,4,6000,30,0.17344640737577133,1897,84723,855488.7679631212,0.6962697474855154
14,2,6,6600,65,0.821501701486059,2566,133717,873306.4914925697,0.7862855681692607
12,2,6,6000,1,0.6501780971583557,538,122891,1033671.1095142083,0.7664365517778158
18,3,4,7500,30,0.11383796305719829,753,121475,1089970.810184714,0.7638136583079456
1,3,3,2100,36,0.9602067478703351,2182,102119,357896.96626064833,0.7282350209472215
9,1,6,4800,33,0.004710951961311882,2743,113156,767578.4452401934,0.7485227293528436
10,3,3,4800,40,0.5121428545597703,415,156068,746025.2857272011,0.8273816757662737
13,2,5,6000,23,0.465637668823106,2194,37390,803271.8116558845,0.6092845916148054
7,2,3,3600,23,0.5215957181488017,578,169181,706094.0214092559,0.8514935864269897
2,1,2,1500,45,0.9725880260746685,2728,42922,132821.05986962665,0.6194345331447599
17,3,3,6900,10,0.9219548347015482,1071,121815,1118150.2258264923,0.7644520340106287
7,3,7,5100,47,0.30058424273209394,1236,20478,504533.07878633955,0.5781858584930151
8,3,6,5100,22,0.4082780027853332,1395,114913,822634.6099860733,0.7517592847344362
15,2,8,7500,47,0.1844790031229575,1830,151607,1097191.6049843852,0.8191784647141875
2,1,7,3000,71,0.8936041128542459,448,220733,485437.97943572875,0.9462014181041625
17,2,8,8100,32,0.29847278302253855,1766,129441,1203369.6360848872,0.778452047610821
1,1,3,1500,37,0.4788584163844809,2809,245464,582803.7079180776,0.95
8,3,5,4800,2,0.08077122719764318,184,26920,672956.1438640117,0.5900585450234781
4,1,3,2400,74,0.34724780772235575,2039,188578,378589.76096138824,0.8871046841951644
4,2,7,3900,42,0.8398541651169678,2991,215158,812846.7291744151,0.9359769295998229
6,1,2,2700,12,0.4006796733272393,1396,169319,669514.6016333639,0.851755470790473
3,1,4,2400,65,0.39385137923757685,607,195935,395110.7431038121,0.9006321261490658
5,1,4,3000,21,0.49488959297903534,373,136410,566535.5520351048,0.7912676626300428
8,1,4,3900,17,0.05957326537898533,1118,116130,687502.1336731052,0.7540001087097372
19,2,8,8700,63,0.543956171117502,1215,121598,1092926.2191444123,0.7640148193419811
6,3,6,4500,49,0.4262622897298045,2504,88121,589230.688551351,0.7025003449277406
15,2,8,7500,9,0.3557989625356144,268,34567,1005395.0051873219,0.6041068589120079
6,3,7,4800,63,0.7416308870911229,2462,31501,442153.8455645444,0.5984318165494518
18,1,7,7800,43,0.325549035940657,1732,34181,917694.2548202967,0.6033725076607253
5,2,4,3300,79,0.6813018898714693,2835,185290,486223.49055064266,0.8810577417457184
12,1,4,5100,13,0.11194573238639327,2044,154829,968418.2713380681,0.8251250448629837
7,2,2,3300,50,0.6787309411254445,2520,149515,550236.3452943728,0.8153307982574547
11,3,2,4800,22,0.4850657054389589,2088,208392,990998.6714728052,0.9235574153951108
20,3,2,7500,14,0.20959439749192676,182,27906,965224.0280125404,0.5918616316130252
6,2,7,4500,59,0.08675698719066849,950,22151,362368.2150640467,0.5812520361160337
19,2,5,7800,11,0.21559781914564302,2504,134173,1301388.0109042716,0.7871642052503359
17,1,3,6300,67,0.6910620228177101,1192,170844,857992.6898859115,0.8545172980492864
17,2,4,6900,62,0.8780901378563527,721,100322,804883.5493107182,0.7249134529007459
11,3,8,6600,43,0.9747158100712257,1265,197466,1071008.420949644,0.9034611583620816
5,1,8,4200,63,0.17060870064305678,2222,30254,357314.9564967847,0.5961408856534135
5,2,6,3900,36,0.03306388601456278,2854,76550,565554.6805699272,0.6812449818545901
4,3,3,3000,59,0.4969157501930923,2188,189742,537639.4212490346,0.889254721902157
18,1,8,8100,63,0.9274310991306067,1023,34064,832180.844504347,0.6031418943436181
10,3,8,6300,53,0.6894519872374736,1913,156053,920048.7400638126,0.827344290967143
2,2,3,2100,25,0.7638650388393236,2879,128245,487040.67480580334,0.7762584680146344
7,1,3,3300,3,0.2590139253422695,1870,182332,833468.9303732887,0.875677939873876
7,2,6,4500,40,0.7125601093041486,838,70165,546907.1994534793,0.6695065159818476
13,2,8,6900,56,0.4625563938470001,2771,98416,894649.218030765,0.721415576093501
11,2,3,4800,29,0.7977135196171516,1166,222767,955525.4324019143,0.9499705749945716
13,1,2,4800,23,0.11490608156426552,2896,131107,857519.4695921787,0.7815207537009065
19,2,8,8700,35,0.5931198093097448,711,80058,1134480.4009534512,0.6876919911764933
2,3,8,3900,13,0.20829582391287882,315,169998,790404.5208804356,0.8530029031447436
2,1,7,3000,35,0.2047064953242962,1633,42001,346968.4675233785,0.6177503746408743
5,3,6,4200,13,0.4781343824920212,2132,231623,1005815.3280875399,0.95
11,2,5,5400,73,0.3430460499328689,480,145820,641324.7697503357,0.8085236124966918
5,3,2,3000,79,0.6408662562253046,938,188198,396331.66871887346,0.8864022025303371
11,1,2,4200,40,0.9240324886637022,999,117512,606373.8375566815,0.7565218068312022
4,3,2,2700,74,0.6153830579518333,2073,157022,354157.08471024083,0.8291098166220179
1,2,3,1800,19,0.6892301709857467,619,115774,385671.84914507123,0.7533434462244509
2,2,5,2700,79,0.37950208381720196,182,136117,231796.489580914,0.7906867113370664
5,3,2,3000,58,0.5273396600953569,937,200388,526249.3016995232,0.9088209200729105
2,1,3,1800,13,0.8443398633117806,185,58481,287290.3006834411,0.6480529984181856
4,3,6,3900,69,0.36035484593006695,1646,101601,412780.2257703497,0.7272596491078152
4,2,6,3600,52,0.09061072383545121,1785,67238,395572.94638082274,0.664119288790545
18,3,7,8400,7,0.034735443988255676,2775,184644,1509364.3227800587,0.8799243854545662
19,3,5,8100,55,0.9721519285390827,0,100157,973453.2403573046,0.7246152190426006
9,2,5,4800,64,0.39149124130882973,2236,219103,807328.5437934559,0.9432116440133913
4,2,4,3000,15,0.2634370662045843,931,226938,795488.814668977,0.95
11,3,4,5400,35,0.15800391706941397,203,69430,671159.980414653,0.6681602040283104
19,3,7,8700,34,0.8081155913965568,1801,85659,1182307.422043017,0.6979860800387134
17,1,4,6600,51,0.5230574049708238,1528,172049,990322.7129751459,0.8567438888618285
19,3,3,7500,62,0.03997137578225818,975,148476,991002.1431210887,0.8134134134286753
18,2,7,8100,78,0.9667631955149542,1109,109567,910570.1840224252,0.7418922723772156
11,2,7,6000,11,0.17221319619283637,2585,213943,1229574.9340190357,0.9337677402838583
3,2,4,2700,77,0.28644343010931483,1597,39186,90849.78284945342,0.612545895560878
16,3,6,7500,61,0.46144157997515,0,191998,1051688.7921001243,0.8933994418327691
16,3,2,6300,71,0.6632775093940784,2231,234633,996879.6124530296,0.95
14,1,7,6600,35,0.12528260182679063,2780,211694,1189161.5869908659,0.9296168928975286
6,3,5,4200,37,0.2152481051429047,685,165440,711353.7594742854,0.8446084336618602
11,1,4,4800,33,0.43798757463843585,0,246041,948892.0621268079,0.95
3,1,6,3000,77,0.3212229104644242,1347,135421,314645.88544767787,0.7894091395924574
8,1,4,3900,6,0.782247209576508,1705,28120,580478.7639521174,0.5922599657191145
12,2,7,6300,38,0.34387717356385417,2685,21788,751406.6141321807,0.580599964576939
3,3,7,3900,31,0.6257898087150563,900,169459,714789.0509564248,0.8519984681334749
16,1,4,6300,59,0.48030203614266653,2401,83163,759954.4898192866,0.6933809671885152
3,1,3,2100,44,0.7653309214149295,2580,189435,505443.3453929254,0.8887011412913768
14,2,5,6300,8,0.2719440261259346,1358,125581,1069542.2798693702,0.7713757169812323
16,3,6,7500,71,0.17460690049279182,1490,81651,827128.965497536,0.6905938004289228
16,3,3,6600,19,0.5395984933816922,743,102945,988482.0075330916,0.7297661817966439
7,2,4,3900,21,0.27721771674586493,1050,65254,562621.9114162707,0.6604955544330614
17,1,3,6300,7,0.2522303823451053,2199,236285,1321278.8480882745,0.95
18,2,6,7800,70,0.7694456266036105,2564,222556,1182184.7718669819,0.9495526946633127
14,1,3,5400,3,0.7956742922198455,2078,57976,861313.6285389008,0.6471323185703567
5,2,4,3300,43,0.007943785272697013,628,178347,589494.2810736365,0.8683251626110567
3,3,7,3900,73,0.8901501674261418,1448,181153,543295.2491628693,0.87345875457607
3,2,4,2700,41,0.9378820802749794,1497,152232,490684.5895986251,0.8203304097643961
18,1,8,8100,42,0.6075140216506397,1547,158280,1202932.429891747,0.8314453389256762
18,3,8,8700,34,0.27338766775250856,0,225816,1411265.0616612374,0.95
19,1,6,7800,80,0.2813261439212168,2174,219301,1116415.369280394,0.9435639336656343
19,1,6,7800,4,0.7938868062546869,2356,92664,1246038.5659687265,0.7108821340255511
15,1,6,6600,74,0.43422454995033877,1515,134490,800258.8772502483,0.7877001617723329
9,1,8,5400,72,0.5381612247174398,1673,137537,664573.1938764128,0.793301338526552
10,2,4,4800,23,0.12345367402727037,2775,117529,826690.7316298636,0.7565667241776014
5,2,8,4500,56,0.5830877721954574,2231,99252,567518.5611390227,0.7229518223728985
14,2,2,5400,25,0.14741194250637468,2673,139407,935266.9402874681,0.7967732009391362
4,1,8,3900,9,0.3584483186350983,1590,189644,887195.7584068244,0.8891115749683178
14,1,3,5400,65,0.3291846719951048,1190,191388,793830.0766400245,0.8922756212039978
12,1,6,5700,65,0.16310131882819123,2589,227890,948634.493405859,0.95
10,3,7,6000,55,0.8334116793617103,2715,96091,774464.9416031914,0.7171428178611079
20,1,2,6900,64,0.5289265578948911,2999,220619,1105563.3672105256,0.9459975878972389
3,3,8,4200,8,0.7084334639529752,2295,95401,762109.8326802352,0.7159094520329938
11,2,5,5400,18,0.9462127824126636,1361,128156,904410.9360879366,0.776099779215948
14,3,3,6000,57,0.6972486505689067,2900,72691,723895.7567471555,0.6741363926339131
19,2,7,8400,46,0.8646221540343954,1972,78699,1074234.889229828,0.6851858984693753
15,1,5,6300,17,0.5246646331660741,1021,126696,1015398.6768341697,0.7734179065032213
10,3,2,4500,19,0.6029110493824739,506,163637,829439.4447530876,0.8413074937113576
18,3,6,8100,30,0.7829538543781863,292,55193,1018231.230728109,0.6419978157988767
6,1,2,2700,20,0.2598171621905244,288,153308,564956.9141890474,0.8223243464518296
19,2,3,7200,39,0.8046203198277705,1345,217873,1213072.8984008613,0.9409688874903044
14,2,3,5700,15,0.4343271987520291,1812,191267,1100722.36400624,0.8920898460754602
11,1,6,5400,61,0.13004893755578562,2024,224369,905807.7553122211,0.95
12,3,4,5700,12,0.6871997197812684,1126,22322,755988.0014010937,0.5815999728999315
14,2,8,7200,74,0.047679322471409824,1836,154585,930011.603387643,0.8246318665460772
8,3,2,3900,54,0.4936549419029417,0,230745,696021.7252904853,0.95
7,1,7,4500,73,0.8949672281777932,2274,52517,388779.163859111,0.6370480150466974
16,2,5,6900,57,0.2647049136173134,968,78419,796554.4754319134,0.6846641024650798
4,3,5,3600,65,0.2901614899651863,570,217548,593745.1925501741,0.9403532366554547
4,3,7,4200,64,0.7225173063331374,2128,172899,632025.4134683344,0.8582961919745041
6,1,2,2700,69,0.32228138112551574,2521,57972,195962.59309437242,0.6470771446366639
19,3,3,7500,12,0.5048484014434225,1235,90972,1131469.7579927829,0.7077670744137828
10,3,4,5100,51,0.508032375870684,1293,145312,734873.8381206465,0.8076059266135169
17,2,3,6600,3,0.7229241495160372,2876,162059,1249783.3792524198,0.838418988121774
17,2,3,6600,74,0.8458930872837309,2887,62617,695614.5345635813,0.6556094062182584
11,3,4,5400,15,0.4050290507515232,2686,42055,789664.8547462424,0.617864025397195
16,1,8,7500,44,0.16413024371709029,1763,214521,1236111.3487814146,0.9348057569386319
18,2,6,7800,41,0.1828329188543687,2680,101566,1091617.8354057283,0.72721616982549
8,1,8,5100,54,0.8835992293009152,548,153951,712924.0038534955,0.823480157733134
2,2,7,3300,48,0.8860003487697107,2475,78955,416729.99825615145,0.6856548805248865
19,2,5,7800,62,0.5051898628717179,1629,24390,799124.0506856414,0.585364110492195
19,1,8,8400,22,0.8085513614657797,1716,142375,1314187.243192671,0.8022291052460043
16,2,4,6600,76,0.4460895071859772,2228,120425,783459.5524640701,0.7618496352909742
9,1,6,4800,20,0.6021000406106469,453,46123,626825.4997969468,0.6253363408172329
14,2,7,6900,74,0.4813536395266146,313,247617,1029217.2318023669,0.95
12,2,7,6300,32,0.507473700692572,1801,99724,909940.6314965371,0.7238370310977416
1,3,2,1800,24,0.9255787280020298,2750,105482,402836.10635998985,0.7344245061137654
15,1,7,6900,50,0.24574060478981874,2833,97005,924771.296976051,0.718827131554948
4,2,2,2400,7,0.7572492375570735,1889,111793,553469.7538122146,0.7460357779301493
13,2,8,6900,67,0.35735059759243937,2786,73145,790083.2470120378,0.6749639145876376
3,1,8,3600,70,0.45608034061090663,2147,219427,618983.5982969454,0.9438025942599004
16,1,7,7200,47,0.9207673374308717,1409,175606,1089878.1633128456,0.8632833957974364
20,1,5,7800,67,0.4870458983486996,1241,243375,1200544.7705082565,0.95
3,3,2,2400,4,0.2983913572531415,1929,103275,554928.0432137343,0.7303840463545187
16,1,2,5700,34,0.5291918965713589,2169,156885,947194.0405171432,0.8288875662612043
11,1,6,5400,58,0.8722295571806506,2515,125095,733278.8522140968,0.7704448938697249
17,1,8,7800,6,0.6184712810784226,704,236652,1475331.643594608,0.95
8,3,6,5100,43,0.468181839009463,1709,211761,920451.0908049527,0.9297336421176712
16,2,7,7500,11,0.5027238974583178,1220,106210,1166506.3805127083,0.7357726226827378
8,1,5,4200,39,0.16987650728698067,1038,39087,459464.6174635651,0.6123920570301262
16,2,8,7800,76,0.46240394729204526,0,119855,871397.9802635398,0.7608020498326127
14,2,4,6000,54,0.8731988068509341,1017,54343,644830.0059657453,0.6404178869025202
13,1,4,5400,5,0.2704371188940351,104,31878,742523.8144055299,0.5991680077504872
20,2,7,8700,26,0.6759112156624262,1922,42907,1141094.4439216878,0.6194213694164532
8,3,3,4200,69,0.1837994030011444,2430,26233,325447.00298499427,0.5887465525299778
14,3,3,6000,77,0.08349373691319639,2565,130362,732256.531315434,0.7801119215969732
17,1,2,6000,53,0.8543814368721064,1674,188300,937548.0928156395,0.8866084603780846
13,1,5,5700,77,0.783671782558924,537,146048,660287.6410872054,0.8089390487268626
16,1,8,7500,27,0.25025248810406764,2131,127896,1158470.7375594797,0.7756163512246649
4,2,4,3000,53,0.9344644819789535,453,199526,532969.6775901052,0.9072397901493562
15,3,7,7500,50,0.5193377816083963,251,153932,1037797.311091958,0.8234487151004957
1,2,6,2700,61,0.026716868258524484,2586,51297,226040.41565870738,0.6348159640570303
7,2,7,4800,24,0.8976528766300669,1563,20120,586641.7356168496,0.577543946538166
6,3,7,4800,28,0.39860966535862763,591,239665,979066.9516732069,0.95
5,3,7,4500,52,0.1707842344424575,1748,64319,505224.0788277877,0.6587545534822676
9,3,5,5100,71,0.43642218217182427,429,133414,585515.8890891408,0.7857248619272729
19,2,4,7500,41,0.034127624454244,1794,107133,1037915.3618777288,0.7374475721697379
